,capped_normalized_return,eval_episode_return,eval_frame_rate,eval_num_episodes,frame,human_gap,iteration,normalized_return,train_episode_return,train_exploration_epsilon,train_frame_rate,train_num_episodes,environment_name,seed,agent_id,agent_name
299,-1,8968.0,-1,-1,19800000,-1,-1,0.2664818754740028,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
300,-1,22.6,-1,-1,0,-1,-1,-0.0036337209302325,-1,-1,-1,-1,bowling,2022,bootdqn,BootDQN
301,-1,24.4,-1,-1,200000,-1,-1,0.0094476744186046,-1,-1,-1,-1,bowling,2022,bootdqn,BootDQN
302,-1,16.8,-1,-1,400000,-1,-1,-0.0457848837209302,-1,-1,-1,-1,bowling,2022,bootdqn,BootDQN
303,-1,14.6,-1,-1,600000,-1,-1,-0.0617732558139535,-1,-1,-1,-1,bowling,2022,bootdqn,BootDQN
304,-1,17.4,-1,-1,800000,-1,-1,-0.0414244186046511,-1,-1,-1,-1,bowling,2022,bootdqn,BootDQN
305,-1,16.4,-1,-1,1000000,-1,-1,-0.0486918604651163,-1,-1,-1,-1,bowling,2022,bootdqn,BootDQN
306,-1,12.0,-1,-1,1200000,-1,-1,-0.0806686046511628,-1,-1,-1,-1,bowling,2022,bootdqn,BootDQN
307,-1,8.6,-1,-1,1400000,-1,-1,-0.1053779069767442,-1,-1,-1,-1,bowling,2022,bootdqn,BootDQN
308,-1,21.2,-1,-1,1600000,-1,-1,-0.0138081395348837,-1,-1,-1,-1,bowling,2022,bootdqn,BootDQN
309,-1,18.2,-1,-1,1800000,-1,-1,-0.035610465116279,-1,-1,-1,-1,bowling,2022,bootdqn,BootDQN
310,-1,19.2,-1,-1,2000000,-1,-1,-0.0283430232558139,-1,-1,-1,-1,bowling,2022,bootdqn,BootDQN
